2017 Oct 11 16:57:47 [9] INFO  - Dates,Mean Reversion 
2017 Oct 11 16:57:49 [9] INFO  - 3/20/2007 12:00:00 AM,-0.00122
2017 Oct 11 16:57:49 [9] INFO  - 3/21/2007 12:00:00 AM,-0.00058
2017 Oct 11 16:57:49 [9] INFO  - 3/22/2007 12:00:00 AM,-0.00091
2017 Oct 11 16:57:49 [9] INFO  - 3/23/2007 12:00:00 AM,-0.00678
2017 Oct 11 16:57:49 [9] INFO  - 3/26/2007 12:00:00 AM,-0.00173
2017 Oct 11 16:57:49 [9] INFO  - 3/27/2007 12:00:00 AM,-0.001
2017 Oct 11 16:57:49 [9] INFO  - 3/28/2007 12:00:00 AM,-0.00176
2017 Oct 11 16:57:49 [9] INFO  - 3/29/2007 12:00:00 AM,0.00392
2017 Oct 11 16:57:49 [9] INFO  - 3/30/2007 12:00:00 AM,-0.00283
2017 Oct 11 16:57:49 [9] INFO  - 4/2/2007 12:00:00 AM,-0.0098
2017 Oct 11 16:57:49 [9] INFO  - 4/3/2007 12:00:00 AM,0.00531
2017 Oct 11 16:57:49 [9] INFO  - 4/4/2007 12:00:00 AM,0.0013
2017 Oct 11 16:57:49 [9] INFO  - 4/5/2007 12:00:00 AM,-0.00369
2017 Oct 11 16:57:49 [9] INFO  - 4/9/2007 12:00:00 AM,
2017 Oct 11 16:57:49 [9] INFO  - 4/10/2007 12:00:00 AM,0.00042
2017 Oct 11 16:57:49 [9] INFO  - 4/11/2007 12:00:00 AM,-0.00185
2017 Oct 11 16:57:49 [9] INFO  - 4/12/2007 12:00:00 AM,-0.00359
2017 Oct 11 16:57:49 [9] INFO  - 4/13/2007 12:00:00 AM,-0.00135
2017 Oct 11 16:57:49 [9] INFO  - 4/16/2007 12:00:00 AM,0.0036
2017 Oct 11 16:57:49 [9] INFO  - 4/17/2007 12:00:00 AM,-0.00547
2017 Oct 11 16:57:49 [9] INFO  - 4/18/2007 12:00:00 AM,0.00269
2017 Oct 11 16:57:49 [9] INFO  - 4/19/2007 12:00:00 AM,-0.00507
2017 Oct 11 16:57:49 [9] INFO  - 4/20/2007 12:00:00 AM,0.0016
2017 Oct 11 16:57:49 [9] INFO  - 4/23/2007 12:00:00 AM,-0.00463
2017 Oct 11 16:57:49 [9] INFO  - 4/24/2007 12:00:00 AM,-0.00275
2017 Oct 11 16:57:49 [9] INFO  - 4/25/2007 12:00:00 AM,-0.00037
2017 Oct 11 16:57:49 [9] INFO  - 4/26/2007 12:00:00 AM,-0.00567
2017 Oct 11 16:57:49 [9] INFO  - 4/27/2007 12:00:00 AM,0.00418
2017 Oct 11 16:57:49 [9] INFO  - 4/30/2007 12:00:00 AM,0.00182
2017 Oct 11 16:57:49 [9] INFO  - 5/1/2007 12:00:00 AM,
2017 Oct 11 16:57:49 [9] INFO  - 5/2/2007 12:00:00 AM,0.00088
2017 Oct 11 16:57:49 [9] INFO  - 5/3/2007 12:00:00 AM,-0.00126
2017 Oct 11 16:57:49 [9] INFO  - 5/4/2007 12:00:00 AM,-0.00132
2017 Oct 11 16:57:49 [9] INFO  - 5/7/2007 12:00:00 AM,0.00159
2017 Oct 11 16:57:49 [9] INFO  - 5/8/2007 12:00:00 AM,-0.00137
2017 Oct 11 16:57:49 [9] INFO  - 5/9/2007 12:00:00 AM,0.00464
2017 Oct 11 16:57:49 [9] INFO  - 5/10/2007 12:00:00 AM,0.00032
2017 Oct 11 16:57:49 [9] INFO  - 5/11/2007 12:00:00 AM,0.00014
2017 Oct 11 16:57:49 [9] INFO  - 5/14/2007 12:00:00 AM,0.00516
2017 Oct 11 16:57:49 [9] INFO  - 5/15/2007 12:00:00 AM,0.00088
2017 Oct 11 16:57:49 [9] INFO  - 5/16/2007 12:00:00 AM,-0.0029
2017 Oct 11 16:57:49 [9] INFO  - 5/17/2007 12:00:00 AM,0.00189
2017 Oct 11 16:57:49 [9] INFO  - 5/18/2007 12:00:00 AM,-0.00395
2017 Oct 11 16:57:49 [9] INFO  - 5/21/2007 12:00:00 AM,-0.0004
2017 Oct 11 16:57:49 [9] INFO  - 5/22/2007 12:00:00 AM,0.00014
2017 Oct 11 16:57:49 [9] INFO  - 5/23/2007 12:00:00 AM,-0.00088
2017 Oct 11 16:57:49 [9] INFO  - 5/24/2007 12:00:00 AM,0.00674
2017 Oct 11 16:57:49 [9] INFO  - 5/25/2007 12:00:00 AM,8E-05
2017 Oct 11 16:57:49 [9] INFO  - 5/29/2007 12:00:00 AM,-0.0041
2017 Oct 11 16:57:49 [9] INFO  - 5/30/2007 12:00:00 AM,-0.00214
2017 Oct 11 16:57:49 [9] INFO  - 5/31/2007 12:00:00 AM,-0.00786
2017 Oct 11 16:57:49 [9] INFO  - 6/1/2007 12:00:00 AM,-0.00148
2017 Oct 11 16:57:49 [9] INFO  - 6/4/2007 12:00:00 AM,-0.00053
2017 Oct 11 16:57:49 [9] INFO  - 6/5/2007 12:00:00 AM,-0.00075
2017 Oct 11 16:57:49 [9] INFO  - 6/6/2007 12:00:00 AM,0.0012
2017 Oct 11 16:57:49 [9] INFO  - 6/7/2007 12:00:00 AM,0.00461
2017 Oct 11 16:57:49 [9] INFO  - 6/8/2007 12:00:00 AM,0.0013
2017 Oct 11 16:57:49 [9] INFO  - 6/11/2007 12:00:00 AM,1E-05
2017 Oct 11 16:57:49 [9] INFO  - 6/12/2007 12:00:00 AM,0.00169
2017 Oct 11 16:57:49 [9] INFO  - 6/13/2007 12:00:00 AM,0.00456
2017 Oct 11 16:57:49 [9] INFO  - 6/14/2007 12:00:00 AM,-0.00236
2017 Oct 11 16:57:49 [9] INFO  - 6/15/2007 12:00:00 AM,-0.0009
2017 Oct 11 16:57:49 [9] INFO  - 6/18/2007 12:00:00 AM,-5E-05
2017 Oct 11 16:57:49 [9] INFO  - 6/19/2007 12:00:00 AM,2E-05
2017 Oct 11 16:57:49 [9] INFO  - 6/20/2007 12:00:00 AM,0.00105
2017 Oct 11 16:57:49 [9] INFO  - 6/21/2007 12:00:00 AM,-0.00552
2017 Oct 11 16:57:49 [9] INFO  - 6/22/2007 12:00:00 AM,-0.00557
2017 Oct 11 16:57:49 [9] INFO  - 6/25/2007 12:00:00 AM,0.00609
2017 Oct 11 16:57:49 [9] INFO  - 6/26/2007 12:00:00 AM,0.00413
2017 Oct 11 16:57:49 [9] INFO  - 6/27/2007 12:00:00 AM,0.00327
2017 Oct 11 16:57:49 [9] INFO  - 6/28/2007 12:00:00 AM,-0.00191
2017 Oct 11 16:57:49 [9] INFO  - 6/29/2007 12:00:00 AM,-0.00471
2017 Oct 11 16:57:49 [9] INFO  - 7/2/2007 12:00:00 AM,-0.00168
2017 Oct 11 16:57:49 [9] INFO  - 7/3/2007 12:00:00 AM,0.00575
2017 Oct 11 16:57:49 [9] INFO  - 7/5/2007 12:00:00 AM,0.00114
2017 Oct 11 16:57:49 [9] INFO  - 7/6/2007 12:00:00 AM,-0.00503
2017 Oct 11 16:57:49 [9] INFO  - 7/9/2007 12:00:00 AM,-0.00173
2017 Oct 11 16:57:49 [9] INFO  - 7/10/2007 12:00:00 AM,-0.0028
2017 Oct 11 16:57:49 [9] INFO  - 7/11/2007 12:00:00 AM,0.00053
2017 Oct 11 16:57:49 [9] INFO  - 7/12/2007 12:00:00 AM,-0.00163
2017 Oct 11 16:57:49 [9] INFO  - 7/13/2007 12:00:00 AM,-0.00272
2017 Oct 11 16:57:49 [9] INFO  - 7/16/2007 12:00:00 AM,0.0053
2017 Oct 11 16:57:49 [9] INFO  - 7/17/2007 12:00:00 AM,0.00287
2017 Oct 11 16:57:49 [9] INFO  - 7/18/2007 12:00:00 AM,-0.0083
2017 Oct 11 16:57:49 [9] INFO  - 7/19/2007 12:00:00 AM,-0.00359
2017 Oct 11 16:57:49 [9] INFO  - 7/20/2007 12:00:00 AM,-0.00291
2017 Oct 11 16:57:49 [9] INFO  - 7/23/2007 12:00:00 AM,0.00298
2017 Oct 11 16:57:49 [9] INFO  - 7/24/2007 12:00:00 AM,0.00289
2017 Oct 11 16:57:49 [9] INFO  - 7/25/2007 12:00:00 AM,0.00428
2017 Oct 11 16:57:49 [9] INFO  - 7/26/2007 12:00:00 AM,-1E-05
2017 Oct 11 16:57:49 [9] INFO  - 7/27/2007 12:00:00 AM,-0.00268
2017 Oct 11 16:57:49 [9] INFO  - 7/30/2007 12:00:00 AM,0.00231
2017 Oct 11 16:57:49 [9] INFO  - 7/31/2007 12:00:00 AM,0.00548
2017 Oct 11 16:57:49 [9] INFO  - 8/1/2007 12:00:00 AM,0.00113
2017 Oct 11 16:57:49 [9] INFO  - 8/2/2007 12:00:00 AM,-0.00271
2017 Oct 11 16:57:49 [9] INFO  - 8/3/2007 12:00:00 AM,-0.00856
2017 Oct 11 16:57:49 [9] INFO  - 8/6/2007 12:00:00 AM,0.01253
2017 Oct 11 16:57:49 [9] INFO  - 8/7/2007 12:00:00 AM,0.00108
2017 Oct 11 16:57:49 [9] INFO  - 8/8/2007 12:00:00 AM,0.00455
2017 Oct 11 16:57:49 [9] INFO  - 8/9/2007 12:00:00 AM,-0.01468
2017 Oct 11 16:57:49 [9] INFO  - 8/10/2007 12:00:00 AM,0.01165
2017 Oct 11 16:57:49 [9] INFO  - 8/13/2007 12:00:00 AM,0.01577
2017 Oct 11 16:57:49 [9] INFO  - 8/14/2007 12:00:00 AM,0.0013
2017 Oct 11 16:57:49 [9] INFO  - 8/15/2007 12:00:00 AM,0.00823
2017 Oct 11 16:57:49 [9] INFO  - 8/16/2007 12:00:00 AM,0.00463
2017 Oct 11 16:57:49 [9] INFO  - 8/17/2007 12:00:00 AM,-0.00021
2017 Oct 11 16:57:49 [9] INFO  - 8/20/2007 12:00:00 AM,0.00675
2017 Oct 11 16:57:49 [9] INFO  - 8/21/2007 12:00:00 AM,0.00493
2017 Oct 11 16:57:49 [9] INFO  - 8/22/2007 12:00:00 AM,0.00474
2017 Oct 11 16:57:49 [9] INFO  - 8/23/2007 12:00:00 AM,0.00366
2017 Oct 11 16:57:49 [9] INFO  - 8/24/2007 12:00:00 AM,-0.00392
2017 Oct 11 16:57:49 [9] INFO  - 8/27/2007 12:00:00 AM,0.00529
2017 Oct 11 16:57:49 [9] INFO  - 8/28/2007 12:00:00 AM,0.00158
2017 Oct 11 16:57:49 [9] INFO  - 8/29/2007 12:00:00 AM,0.00459
2017 Oct 11 16:57:49 [9] INFO  - 8/30/2007 12:00:00 AM,3E-05
2017 Oct 11 16:57:49 [9] INFO  - 8/31/2007 12:00:00 AM,-0.00057
2017 Oct 11 16:57:49 [9] INFO  - 9/4/2007 12:00:00 AM,0.00549
2017 Oct 11 16:57:49 [9] INFO  - 9/5/2007 12:00:00 AM,-0.00364
2017 Oct 11 16:57:49 [9] INFO  - 9/6/2007 12:00:00 AM,0.00354
2017 Oct 11 16:57:49 [9] INFO  - 9/7/2007 12:00:00 AM,-0.00134
2017 Oct 11 16:57:49 [9] INFO  - 9/10/2007 12:00:00 AM,0.0003
2017 Oct 11 16:57:49 [9] INFO  - 9/11/2007 12:00:00 AM,-0.00484
2017 Oct 11 16:57:49 [9] INFO  - 9/12/2007 12:00:00 AM,-0.00279
2017 Oct 11 16:57:49 [9] INFO  - 9/13/2007 12:00:00 AM,-0.00221
2017 Oct 11 16:57:49 [9] INFO  - 9/14/2007 12:00:00 AM,-0.00425
2017 Oct 11 16:57:49 [9] INFO  - 9/17/2007 12:00:00 AM,-0.00416
2017 Oct 11 16:57:49 [9] INFO  - 9/18/2007 12:00:00 AM,0.00276
2017 Oct 11 16:57:49 [9] INFO  - 9/19/2007 12:00:00 AM,0.00789
2017 Oct 11 16:57:49 [9] INFO  - 9/20/2007 12:00:00 AM,0.0025
2017 Oct 11 16:57:49 [9] INFO  - 9/21/2007 12:00:00 AM,0.0011
2017 Oct 11 16:57:49 [9] INFO  - 9/24/2007 12:00:00 AM,-0.00142
2017 Oct 11 16:57:49 [9] INFO  - 9/25/2007 12:00:00 AM,0.00116
2017 Oct 11 16:57:49 [9] INFO  - 9/26/2007 12:00:00 AM,-0.00051
2017 Oct 11 16:57:49 [9] INFO  - 9/27/2007 12:00:00 AM,0.00425
2017 Oct 11 16:57:49 [9] INFO  - 9/28/2007 12:00:00 AM,0.00147
2017 Oct 11 16:57:49 [9] INFO  - 10/1/2007 12:00:00 AM,0.00396
2017 Oct 11 16:57:49 [9] INFO  - 10/2/2007 12:00:00 AM,0.00432
2017 Oct 11 16:57:49 [9] INFO  - 10/3/2007 12:00:00 AM,0.00014
2017 Oct 11 16:57:49 [9] INFO  - 10/4/2007 12:00:00 AM,0.00157
2017 Oct 11 16:57:49 [9] INFO  - 10/5/2007 12:00:00 AM,0.00109
2017 Oct 11 16:57:49 [9] INFO  - 10/8/2007 12:00:00 AM,-0.00223
2017 Oct 11 16:57:49 [9] INFO  - 10/9/2007 12:00:00 AM,0.00294
2017 Oct 11 16:57:49 [9] INFO  - 10/10/2007 12:00:00 AM,-0.00767
2017 Oct 11 16:57:49 [9] INFO  - 10/11/2007 12:00:00 AM,0.00862
2017 Oct 11 16:57:49 [9] INFO  - 10/12/2007 12:00:00 AM,-0.00198
2017 Oct 11 16:57:49 [9] INFO  - 10/15/2007 12:00:00 AM,0.00786
2017 Oct 11 16:57:49 [9] INFO  - 10/16/2007 12:00:00 AM,-0.00137
2017 Oct 11 16:57:49 [9] INFO  - 10/17/2007 12:00:00 AM,0.00281
2017 Oct 11 16:57:49 [9] INFO  - 10/18/2007 12:00:00 AM,-0.00267
2017 Oct 11 16:57:49 [9] INFO  - 10/19/2007 12:00:00 AM,-0.00121
2017 Oct 11 16:57:49 [9] INFO  - 10/22/2007 12:00:00 AM,-0.00358
2017 Oct 11 16:57:49 [9] INFO  - 10/23/2007 12:00:00 AM,0.00511
2017 Oct 11 16:57:49 [9] INFO  - 10/24/2007 12:00:00 AM,0.00477
2017 Oct 11 16:57:49 [9] INFO  - 10/25/2007 12:00:00 AM,-0.00398
2017 Oct 11 16:57:49 [9] INFO  - 10/26/2007 12:00:00 AM,0.00197
2017 Oct 11 16:57:49 [9] INFO  - 10/29/2007 12:00:00 AM,0.00158
2017 Oct 11 16:57:49 [9] INFO  - 10/30/2007 12:00:00 AM,-0.00612
2017 Oct 11 16:57:49 [9] INFO  - 10/31/2007 12:00:00 AM,0.00587
2017 Oct 11 16:57:49 [9] INFO  - 11/1/2007 12:00:00 AM,-0.00774
2017 Oct 11 16:57:49 [9] INFO  - 11/2/2007 12:00:00 AM,-0.00595
2017 Oct 11 16:57:49 [9] INFO  - 11/5/2007 12:00:00 AM,-0.00096
2017 Oct 11 16:57:49 [9] INFO  - 11/6/2007 12:00:00 AM,0.00041
2017 Oct 11 16:57:49 [9] INFO  - 11/7/2007 12:00:00 AM,-0.00434
2017 Oct 11 16:57:49 [9] INFO  - 11/8/2007 12:00:00 AM,0.00663
2017 Oct 11 16:57:49 [9] INFO  - 11/9/2007 12:00:00 AM,-0.00778
2017 Oct 11 16:57:49 [9] INFO  - 11/12/2007 12:00:00 AM,0.01606
2017 Oct 11 16:57:49 [9] INFO  - 11/13/2007 12:00:00 AM,0.01063
2017 Oct 11 16:57:49 [9] INFO  - 11/14/2007 12:00:00 AM,0.00497
2017 Oct 11 16:57:49 [9] INFO  - 11/15/2007 12:00:00 AM,0.00013
2017 Oct 11 16:57:49 [9] INFO  - 11/16/2007 12:00:00 AM,-0.00495
2017 Oct 11 16:57:49 [9] INFO  - 11/19/2007 12:00:00 AM,-0.00292
2017 Oct 11 16:57:49 [9] INFO  - 11/20/2007 12:00:00 AM,0.00326
2017 Oct 11 16:57:49 [9] INFO  - 11/21/2007 12:00:00 AM,0.00114
2017 Oct 11 16:57:49 [9] INFO  - 11/23/2007 12:00:00 AM,0.00605
2017 Oct 11 16:57:49 [9] INFO  - 11/26/2007 12:00:00 AM,-0.00395
2017 Oct 11 16:57:49 [9] INFO  - 11/27/2007 12:00:00 AM,0.00284
2017 Oct 11 16:57:49 [9] INFO  - 11/28/2007 12:00:00 AM,0.00637
2017 Oct 11 16:57:49 [9] INFO  - 11/29/2007 12:00:00 AM,0.00208
2017 Oct 11 16:57:49 [9] INFO  - 11/30/2007 12:00:00 AM,0.00445
2017 Oct 11 16:57:49 [9] INFO  - 12/3/2007 12:00:00 AM,-0.0006
2017 Oct 11 16:57:49 [9] INFO  - 12/4/2007 12:00:00 AM,-0.00685
2017 Oct 11 16:57:49 [9] INFO  - 12/5/2007 12:00:00 AM,0.00911
2017 Oct 11 16:57:49 [9] INFO  - 12/6/2007 12:00:00 AM,0.00255
2017 Oct 11 16:57:49 [9] INFO  - 12/7/2007 12:00:00 AM,0.00191
2017 Oct 11 16:57:49 [9] INFO  - 12/10/2007 12:00:00 AM,0.00144
2017 Oct 11 16:57:49 [9] INFO  - 12/11/2007 12:00:00 AM,0.01273
2017 Oct 11 16:57:49 [9] INFO  - 12/12/2007 12:00:00 AM,0.00513
2017 Oct 11 16:57:49 [9] INFO  - 12/13/2007 12:00:00 AM,0.0065
2017 Oct 11 16:57:49 [9] INFO  - 12/14/2007 12:00:00 AM,0.00078
2017 Oct 11 16:57:49 [9] INFO  - 12/17/2007 12:00:00 AM,-0.00172
2017 Oct 11 16:57:49 [9] INFO  - 12/18/2007 12:00:00 AM,-0.0009
2017 Oct 11 16:57:49 [9] INFO  - 12/19/2007 12:00:00 AM,-0.00261
2017 Oct 11 16:57:49 [9] INFO  - 12/20/2007 12:00:00 AM,-0.00584
2017 Oct 11 16:57:49 [9] INFO  - 12/21/2007 12:00:00 AM,-0.00165
2017 Oct 11 16:57:49 [9] INFO  - 12/24/2007 12:00:00 AM,0.00183
2017 Oct 11 16:57:49 [9] INFO  - 12/26/2007 12:00:00 AM,
2017 Oct 11 16:57:49 [9] INFO  - 12/27/2007 12:00:00 AM,-0.0032
2017 Oct 11 16:57:49 [9] INFO  - 12/28/2007 12:00:00 AM,-0.00452
2017 Oct 11 16:57:49 [9] INFO  - 12/31/2007 12:00:00 AM,0.00114
2017 Oct 11 16:57:49 [9] INFO  - 1/2/2008 12:00:00 AM,0.00031
2017 Oct 11 16:57:49 [9] INFO  - 1/3/2008 12:00:00 AM,0.00555
2017 Oct 11 16:57:49 [9] INFO  - 1/4/2008 12:00:00 AM,-0.0009
2017 Oct 11 16:57:49 [9] INFO  - 1/7/2008 12:00:00 AM,-0.0065
2017 Oct 11 16:57:49 [9] INFO  - 1/8/2008 12:00:00 AM,0.00081
2017 Oct 11 16:57:49 [9] INFO  - 1/9/2008 12:00:00 AM,-0.00182
2017 Oct 11 16:57:49 [9] INFO  - 1/10/2008 12:00:00 AM,0.00586
2017 Oct 11 16:57:49 [9] INFO  - 1/11/2008 12:00:00 AM,-0.00561
2017 Oct 11 16:57:49 [9] INFO  - 1/14/2008 12:00:00 AM,0.00466
2017 Oct 11 16:57:49 [9] INFO  - 1/15/2008 12:00:00 AM,-0.0092
2017 Oct 11 16:57:49 [9] INFO  - 1/16/2008 12:00:00 AM,0.00456
2017 Oct 11 16:57:49 [9] INFO  - 1/17/2008 12:00:00 AM,0.00319
2017 Oct 11 16:57:49 [9] INFO  - 1/18/2008 12:00:00 AM,0.00227
2017 Oct 11 16:57:49 [9] INFO  - 1/22/2008 12:00:00 AM,0.0109
2017 Oct 11 16:57:49 [9] INFO  - 1/23/2008 12:00:00 AM,0.00019
2017 Oct 11 16:57:49 [9] INFO  - 1/24/2008 12:00:00 AM,0.00367
2017 Oct 11 16:57:49 [9] INFO  - 1/25/2008 12:00:00 AM,0.00142
2017 Oct 11 16:57:49 [9] INFO  - 1/28/2008 12:00:00 AM,0.00233
2017 Oct 11 16:57:49 [9] INFO  - 1/29/2008 12:00:00 AM,0.01514
2017 Oct 11 16:57:49 [9] INFO  - 1/30/2008 12:00:00 AM,0.01423
2017 Oct 11 16:57:49 [9] INFO  - 1/31/2008 12:00:00 AM,-0.00546
2017 Oct 11 16:57:49 [9] INFO  - 2/1/2008 12:00:00 AM,-0.00153
2017 Oct 11 16:57:49 [9] INFO  - 2/4/2008 12:00:00 AM,-0.00254
2017 Oct 11 16:57:49 [9] INFO  - 2/5/2008 12:00:00 AM,0.00098
2017 Oct 11 16:57:49 [9] INFO  - 2/6/2008 12:00:00 AM,0.01163
2017 Oct 11 16:57:49 [9] INFO  - 2/7/2008 12:00:00 AM,-0.00058
2017 Oct 11 16:57:49 [9] INFO  - 2/8/2008 12:00:00 AM,-0.00363
2017 Oct 11 16:57:49 [9] INFO  - 2/11/2008 12:00:00 AM,-0.00332
2017 Oct 11 16:57:49 [9] INFO  - 2/12/2008 12:00:00 AM,0.01079
2017 Oct 11 16:57:49 [9] INFO  - 2/13/2008 12:00:00 AM,0.00261
2017 Oct 11 16:57:49 [9] INFO  - 2/14/2008 12:00:00 AM,0.00629
2017 Oct 11 16:57:49 [9] INFO  - 2/15/2008 12:00:00 AM,0.00066
2017 Oct 11 16:57:49 [9] INFO  - 2/19/2008 12:00:00 AM,0.00563
2017 Oct 11 16:57:49 [9] INFO  - 2/20/2008 12:00:00 AM,0.00527
2017 Oct 11 16:57:49 [9] INFO  - 2/21/2008 12:00:00 AM,0.00956
2017 Oct 11 16:57:49 [9] INFO  - 2/22/2008 12:00:00 AM,-0.00163
2017 Oct 11 16:57:49 [9] INFO  - 2/25/2008 12:00:00 AM,-0.00148
2017 Oct 11 16:57:49 [9] INFO  - 2/26/2008 12:00:00 AM,-0.00411
2017 Oct 11 16:57:49 [9] INFO  - 2/27/2008 12:00:00 AM,-0.00071
2017 Oct 11 16:57:49 [9] INFO  - 2/28/2008 12:00:00 AM,-0.00154
2017 Oct 11 16:57:49 [9] INFO  - 2/29/2008 12:00:00 AM,0.00013
2017 Oct 11 16:57:49 [9] INFO  - 3/3/2008 12:00:00 AM,-0.00076
2017 Oct 11 16:57:49 [9] INFO  - 3/4/2008 12:00:00 AM,0.00252
2017 Oct 11 16:57:49 [9] INFO  - 3/5/2008 12:00:00 AM,-0.00032
2017 Oct 11 16:57:49 [9] INFO  - 3/6/2008 12:00:00 AM,0.00551
2017 Oct 11 16:57:49 [9] INFO  - 3/7/2008 12:00:00 AM,0.00089
2017 Oct 11 16:57:49 [9] INFO  - 3/10/2008 12:00:00 AM,-0.00346
2017 Oct 11 16:57:49 [9] INFO  - 3/11/2008 12:00:00 AM,-0.01095
2017 Oct 11 16:57:49 [9] INFO  - 3/12/2008 12:00:00 AM,0.00461
2017 Oct 11 16:57:49 [9] INFO  - 3/13/2008 12:00:00 AM,-0.0012
2017 Oct 11 16:57:49 [9] INFO  - 3/14/2008 12:00:00 AM,-0.00263
2017 Oct 11 16:57:49 [9] INFO  - 3/17/2008 12:00:00 AM,0.00222
2017 Oct 11 16:57:49 [9] INFO  - 3/18/2008 12:00:00 AM,-0.00215
2017 Oct 11 16:57:49 [9] INFO  - 3/19/2008 12:00:00 AM,-0.00497
2017 Oct 11 16:57:49 [9] INFO  - 3/20/2008 12:00:00 AM,-0.01128
2017 Oct 11 16:57:49 [9] INFO  - 3/24/2008 12:00:00 AM,
2017 Oct 11 16:57:49 [9] INFO  - 3/25/2008 12:00:00 AM,0.00955
2017 Oct 11 16:57:49 [9] INFO  - 3/26/2008 12:00:00 AM,0.00324
2017 Oct 11 16:57:49 [9] INFO  - 3/27/2008 12:00:00 AM,0.00694
2017 Oct 11 16:57:49 [9] INFO  - 3/28/2008 12:00:00 AM,0.00462
2017 Oct 11 16:57:49 [9] INFO  - 3/31/2008 12:00:00 AM,0.00749
2017 Oct 11 16:57:49 [9] INFO  - 4/1/2008 12:00:00 AM,-0.00073
2017 Oct 11 16:57:49 [9] INFO  - 4/2/2008 12:00:00 AM,0.0071
2017 Oct 11 16:57:49 [9] INFO  - 4/3/2008 12:00:00 AM,-0.00086
2017 Oct 11 16:57:49 [9] INFO  - 4/4/2008 12:00:00 AM,0.00118
2017 Oct 11 16:57:49 [9] INFO  - 4/7/2008 12:00:00 AM,0.00305
2017 Oct 11 16:57:49 [9] INFO  - 4/8/2008 12:00:00 AM,0.00176
2017 Oct 11 16:57:49 [9] INFO  - 4/9/2008 12:00:00 AM,0.00156
2017 Oct 11 16:57:49 [9] INFO  - 4/10/2008 12:00:00 AM,-0.00602
2017 Oct 11 16:57:49 [9] INFO  - 4/11/2008 12:00:00 AM,-0.00272
2017 Oct 11 16:57:49 [9] INFO  - 4/14/2008 12:00:00 AM,-0.00158
2017 Oct 11 16:57:49 [9] INFO  - 4/15/2008 12:00:00 AM,-0.00234
2017 Oct 11 16:57:49 [9] INFO  - 4/16/2008 12:00:00 AM,0.00027
2017 Oct 11 16:57:49 [9] INFO  - 4/17/2008 12:00:00 AM,0.00021
2017 Oct 11 16:57:49 [9] INFO  - 4/18/2008 12:00:00 AM,0.00613
2017 Oct 11 16:57:49 [9] INFO  - 4/21/2008 12:00:00 AM,0.0022
2017 Oct 11 16:57:49 [9] INFO  - 4/22/2008 12:00:00 AM,0.00028
2017 Oct 11 16:57:49 [9] INFO  - 4/23/2008 12:00:00 AM,0.00191
2017 Oct 11 16:57:49 [9] INFO  - 4/24/2008 12:00:00 AM,-0.00407
2017 Oct 11 16:57:49 [9] INFO  - 4/25/2008 12:00:00 AM,-0.00185
2017 Oct 11 16:57:49 [9] INFO  - 4/28/2008 12:00:00 AM,0.00553
2017 Oct 11 16:57:49 [9] INFO  - 4/29/2008 12:00:00 AM,0.00591
2017 Oct 11 16:57:49 [9] INFO  - 4/30/2008 12:00:00 AM,-0.00081
2017 Oct 11 16:57:49 [9] INFO  - 5/1/2008 12:00:00 AM,
2017 Oct 11 16:57:49 [9] INFO  - 5/2/2008 12:00:00 AM,0.00117
2017 Oct 11 16:57:49 [9] INFO  - 5/5/2008 12:00:00 AM,-1E-05
2017 Oct 11 16:57:49 [9] INFO  - 5/6/2008 12:00:00 AM,0.00233
2017 Oct 11 16:57:49 [9] INFO  - 5/7/2008 12:00:00 AM,0.00633
2017 Oct 11 16:57:49 [9] INFO  - 5/8/2008 12:00:00 AM,0.00275
2017 Oct 11 16:57:49 [9] INFO  - 5/9/2008 12:00:00 AM,0.00108
2017 Oct 11 16:57:49 [9] INFO  - 5/12/2008 12:00:00 AM,-0.00669
2017 Oct 11 16:57:49 [9] INFO  - 5/13/2008 12:00:00 AM,0.0038
2017 Oct 11 16:57:49 [9] INFO  - 5/14/2008 12:00:00 AM,-0.0013
2017 Oct 11 16:57:49 [9] INFO  - 5/15/2008 12:00:00 AM,0.00258
2017 Oct 11 16:57:49 [9] INFO  - 5/16/2008 12:00:00 AM,0.0003
2017 Oct 11 16:57:49 [9] INFO  - 5/19/2008 12:00:00 AM,-0.00056
2017 Oct 11 16:57:49 [9] INFO  - 5/20/2008 12:00:00 AM,0.00209
2017 Oct 11 16:57:49 [9] INFO  - 5/21/2008 12:00:00 AM,-0.00235
2017 Oct 11 16:57:49 [9] INFO  - 5/22/2008 12:00:00 AM,0.00029
2017 Oct 11 16:57:49 [9] INFO  - 5/23/2008 12:00:00 AM,-0.00186
2017 Oct 11 16:57:49 [9] INFO  - 5/27/2008 12:00:00 AM,-0.00014
2017 Oct 11 16:57:49 [9] INFO  - 5/28/2008 12:00:00 AM,0.0045
2017 Oct 11 16:57:49 [9] INFO  - 5/29/2008 12:00:00 AM,-0.00601
2017 Oct 11 16:57:49 [9] INFO  - 5/30/2008 12:00:00 AM,-0.00206
2017 Oct 11 16:57:49 [9] INFO  - 6/2/2008 12:00:00 AM,-0.00341
2017 Oct 11 16:57:49 [9] INFO  - 6/3/2008 12:00:00 AM,-0.00076
2017 Oct 11 16:57:49 [9] INFO  - 6/4/2008 12:00:00 AM,0.002
2017 Oct 11 16:57:49 [9] INFO  - 6/5/2008 12:00:00 AM,-0.00048
